,names,style,url,urlHack
51,OB Lager Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/874/2762/,https://www.beeradvocate.com/beer/profile/874/2762/ 
52,Boxer Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/435/62061/,https://www.beeradvocate.com/beer/profile/435/62061/ 
53,Lucky Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/478/16247/,https://www.beeradvocate.com/beer/profile/478/16247/ 
54,Cerveza Cristal,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1685/8628/,https://www.beeradvocate.com/beer/profile/1685/8628/ 
55,Numero Uno Summer Cerveza,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/68/170168/,https://www.beeradvocate.com/beer/profile/68/170168/ 
56,Old German,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/410/6070/,https://www.beeradvocate.com/beer/profile/410/6070/ 
57,Mickey's Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/105/4633/,https://www.beeradvocate.com/beer/profile/105/4633/ 
58,Sands Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/22426/43464/,https://www.beeradvocate.com/beer/profile/22426/43464/ 
59,Trader José Premium Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/10707/37259/,https://www.beeradvocate.com/beer/profile/10707/37259/ 
60,Prestige,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9028/23781/,https://www.beeradvocate.com/beer/profile/9028/23781/ 
61,1811 Pre-Prohibition Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/16077/65978/,https://www.beeradvocate.com/beer/profile/16077/65978/ 
62,Los Locos Mexican-Style Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/22893/228015/,https://www.beeradvocate.com/beer/profile/22893/228015/ 
63,Molson M,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/54274/,https://www.beeradvocate.com/beer/profile/433/54274/ 
64,Pabst Blue Ribbon,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/415/76747/,https://www.beeradvocate.com/beer/profile/415/76747/ 
65,Piton Lager Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/946/3054/,https://www.beeradvocate.com/beer/profile/946/3054/ 
66,Hue Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/3194/7650/,https://www.beeradvocate.com/beer/profile/3194/7650/ 
67,Carlton Draught,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/353/3999/,https://www.beeradvocate.com/beer/profile/353/3999/ 
68,Salva Vida,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1951/5317/,https://www.beeradvocate.com/beer/profile/1951/5317/ 
69,Kalik Gold,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/944/5571/,https://www.beeradvocate.com/beer/profile/944/5571/ 
70,Bucanero Fuerte,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1685/18760/,https://www.beeradvocate.com/beer/profile/1685/18760/ 
71,Regia Extra,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/92/21215/,https://www.beeradvocate.com/beer/profile/92/21215/ 
72,XXXX Gold,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/572/1530/,https://www.beeradvocate.com/beer/profile/572/1530/ 
73,Mexicali,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/11174/9546/,https://www.beeradvocate.com/beer/profile/11174/9546/ 
74,Goldmine,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/21092/65662/,https://www.beeradvocate.com/beer/profile/21092/65662/ 
75,Brahma Chopp,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2444/7447/,https://www.beeradvocate.com/beer/profile/2444/7447/ 
76,Crown Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/16023/1540/,https://www.beeradvocate.com/beer/profile/16023/1540/ 
77,Gold Medal Taiwan Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2577/35899/,https://www.beeradvocate.com/beer/profile/2577/35899/ 
78,Old Milwaukee Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/447/7484/,https://www.beeradvocate.com/beer/profile/447/7484/ 
79,Saku Originaal,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/560/2807/,https://www.beeradvocate.com/beer/profile/560/2807/ 
80,Suprema,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/92/268/,https://www.beeradvocate.com/beer/profile/92/268/ 
81,Tsingtao Pure Draft,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/281/29793/,https://www.beeradvocate.com/beer/profile/281/29793/ 
82,Carling Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/8295/,https://www.beeradvocate.com/beer/profile/433/8295/ 
83,Old Milwaukee,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/415/52401/,https://www.beeradvocate.com/beer/profile/415/52401/ 
84,Bohemia,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2479/6510/,https://www.beeradvocate.com/beer/profile/2479/6510/ 
85,La Crosse Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/782/8672/,https://www.beeradvocate.com/beer/profile/782/8672/ 
86,Paceña,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2923/6956/,https://www.beeradvocate.com/beer/profile/2923/6956/ 
87,Neato Bandito,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/27403/123743/,https://www.beeradvocate.com/beer/profile/27403/123743/ 
88,Pearl Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/447/3310/,https://www.beeradvocate.com/beer/profile/447/3310/ 
89,Molson Canadian Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/12096/,https://www.beeradvocate.com/beer/profile/433/12096/ 
90,Export Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/27642/71053/,https://www.beeradvocate.com/beer/profile/27642/71053/ 
91,Molson Canadian 6.0 Cold Shots,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/17431/,https://www.beeradvocate.com/beer/profile/433/17431/ 
92,Harar Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/5313/12073/,https://www.beeradvocate.com/beer/profile/5313/12073/ 
93,Tooheys Extra Dry,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/839/3626/,https://www.beeradvocate.com/beer/profile/839/3626/ 
94,Leo Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/367/6531/,https://www.beeradvocate.com/beer/profile/367/6531/ 
95,Estrella,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/75/11702/,https://www.beeradvocate.com/beer/profile/75/11702/ 
96,Bear Paw Honey Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/14349/73026/,https://www.beeradvocate.com/beer/profile/14349/73026/ 
97,Frugal Joe's Ordinary Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/562/15431/,https://www.beeradvocate.com/beer/profile/562/15431/ 
98,Menambrea 150° Bionda Premium Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1935/5270/,https://www.beeradvocate.com/beer/profile/1935/5270/ 
99,Ambar Especial,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/917/5414/,https://www.beeradvocate.com/beer/profile/917/5414/ 
100,Barrilito,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/75/7087/,https://www.beeradvocate.com/beer/profile/75/7087/ 
101,Carton Canyon,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/26817/99256/,https://www.beeradvocate.com/beer/profile/26817/99256/ 
102,XXXX Bitter,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/572/1527/,https://www.beeradvocate.com/beer/profile/572/1527/ 
103,Panama,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/977/3118/,https://www.beeradvocate.com/beer/profile/977/3118/ 
104,Cisk Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1332/7364/,https://www.beeradvocate.com/beer/profile/1332/7364/ 
105,Stoney's Premium Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/875/2772/,https://www.beeradvocate.com/beer/profile/875/2772/ 
106,Rock Cut Baysville Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/22439/93885/,https://www.beeradvocate.com/beer/profile/22439/93885/ 
107,Cobra,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/91/27931/,https://www.beeradvocate.com/beer/profile/91/27931/ 
108,Hite Ice Point,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1472/89036/,https://www.beeradvocate.com/beer/profile/1472/89036/ 
109,Stag Lager Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/272/15371/,https://www.beeradvocate.com/beer/profile/272/15371/ 
110,Bohemia Especial,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/912/16787/,https://www.beeradvocate.com/beer/profile/912/16787/ 
111,Superior,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/57/11703/,https://www.beeradvocate.com/beer/profile/57/11703/ 
112,333 Premium Export Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/8646/32972/,https://www.beeradvocate.com/beer/profile/8646/32972/ 
113,Local's,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9629/130011/,https://www.beeradvocate.com/beer/profile/9629/130011/ 
114,Maverick Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/36084/132402/,https://www.beeradvocate.com/beer/profile/36084/132402/ 
115,Alpine Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/379/9296/,https://www.beeradvocate.com/beer/profile/379/9296/ 
116,Turks Head Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/7403/15482/,https://www.beeradvocate.com/beer/profile/7403/15482/ 
117,Olympia 95% Malt,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/447/67295/,https://www.beeradvocate.com/beer/profile/447/67295/ 
118,Dangol,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/33519/237812/,https://www.beeradvocate.com/beer/profile/33519/237812/ 
119,Balboa Premium Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/659/3093/,https://www.beeradvocate.com/beer/profile/659/3093/ 
120,Ed Hardy Premium Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/11174/52817/,https://www.beeradvocate.com/beer/profile/11174/52817/ 
121,Cerveza Barena,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1951/37785/,https://www.beeradvocate.com/beer/profile/1951/37785/ 
122,Black Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/8676/,https://www.beeradvocate.com/beer/profile/433/8676/ 
123,Antarctica Pilsen,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2479/6395/,https://www.beeradvocate.com/beer/profile/2479/6395/ 
124,Cruzcampo Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/4173/8906/,https://www.beeradvocate.com/beer/profile/4173/8906/ 
125,Coors Light Iced T,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/306/79910/,https://www.beeradvocate.com/beer/profile/306/79910/ 
126,Angkor Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1885/5194/,https://www.beeradvocate.com/beer/profile/1885/5194/ 
127,Throwback Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/345/23055/,https://www.beeradvocate.com/beer/profile/345/23055/ 
128,Magna Special Craft,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/846/73222/,https://www.beeradvocate.com/beer/profile/846/73222/ 
129,Hauenstein,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/30278/16108/,https://www.beeradvocate.com/beer/profile/30278/16108/ 
130,Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9262/16907/,https://www.beeradvocate.com/beer/profile/9262/16907/ 
131,Molson Canadian Wheat,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/91544/,https://www.beeradvocate.com/beer/profile/433/91544/ 
132,Kingfisher Strong,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/91/1896/,https://www.beeradvocate.com/beer/profile/91/1896/ 
133,Carlton Cold,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/353/2856/,https://www.beeradvocate.com/beer/profile/353/2856/ 
134,Fantasmo,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/26/129337/,https://www.beeradvocate.com/beer/profile/26/129337/ 
135,Melbourne Bitter,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/353/3998/,https://www.beeradvocate.com/beer/profile/353/3998/ 
136,Balashi Chill,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1254/68372/,https://www.beeradvocate.com/beer/profile/1254/68372/ 
137,Game Day Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/782/57899/,https://www.beeradvocate.com/beer/profile/782/57899/ 
138,Pacifico Light,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/75/51807/,https://www.beeradvocate.com/beer/profile/75/51807/ 
139,Wadadli,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/842/2658/,https://www.beeradvocate.com/beer/profile/842/2658/ 
140,Hahn Super Dry,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/573/33053/,https://www.beeradvocate.com/beer/profile/573/33053/ 
141,Keystone Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/87119/,https://www.beeradvocate.com/beer/profile/433/87119/ 
142,Club Colombia,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/722/9993/,https://www.beeradvocate.com/beer/profile/722/9993/ 
143,Brava Cerveza,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/457/6166/,https://www.beeradvocate.com/beer/profile/457/6166/ 
144,Cable Car Small Batch Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/21092/37934/,https://www.beeradvocate.com/beer/profile/21092/37934/ 
145,Laker Premium Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/416/8585/,https://www.beeradvocate.com/beer/profile/416/8585/ 
146,Golden Eagle Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2650/6374/,https://www.beeradvocate.com/beer/profile/2650/6374/ 
147,Duff,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/161/113200/,https://www.beeradvocate.com/beer/profile/161/113200/ 
148,Tsingtao Premium,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/281/16971/,https://www.beeradvocate.com/beer/profile/281/16971/ 
149,Estrella Jalisco,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/75/240659/,https://www.beeradvocate.com/beer/profile/75/240659/ 
150,Cerveza Monterrey,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/888/19752/,https://www.beeradvocate.com/beer/profile/888/19752/ 
151,Halida Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9373/16946/,https://www.beeradvocate.com/beer/profile/9373/16946/ 
152,Marathon,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1292/7002/,https://www.beeradvocate.com/beer/profile/1292/7002/ 
153,Gabby Blonde Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1162/5240/,https://www.beeradvocate.com/beer/profile/1162/5240/ 
154,Victoria,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9048/26313/,https://www.beeradvocate.com/beer/profile/9048/26313/ 
155,Carling Black Label,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/466/4690/,https://www.beeradvocate.com/beer/profile/466/4690/ 
156,Cascade Premium Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1595/4463/,https://www.beeradvocate.com/beer/profile/1595/4463/ 
157,Boxer Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9536/50819/,https://www.beeradvocate.com/beer/profile/9536/50819/ 
158,Classic Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2519/13256/,https://www.beeradvocate.com/beer/profile/2519/13256/ 
159,Itaipava Pilsen,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/10214/19970/,https://www.beeradvocate.com/beer/profile/10214/19970/ 
160,Original,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2479/18032/,https://www.beeradvocate.com/beer/profile/2479/18032/ 
161,Bahia Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/888/15734/,https://www.beeradvocate.com/beer/profile/888/15734/ 
162,Cubanero Fuerte,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1685/40619/,https://www.beeradvocate.com/beer/profile/1685/40619/ 
163,Beer 30 Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1422/49117/,https://www.beeradvocate.com/beer/profile/1422/49117/ 
164,Port Republic Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/21092/71689/,https://www.beeradvocate.com/beer/profile/21092/71689/ 
165,Mountain Crest Classic Lager Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/435/62084/,https://www.beeradvocate.com/beer/profile/435/62084/ 
166,Cantina,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/21092/11728/,https://www.beeradvocate.com/beer/profile/21092/11728/ 
167,Boag's Draught,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1479/4051/,https://www.beeradvocate.com/beer/profile/1479/4051/ 
168,Mountain Brew Beer Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/302/58386/,https://www.beeradvocate.com/beer/profile/302/58386/ 
169,Nova Schin Pilsen,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/3715/18037/,https://www.beeradvocate.com/beer/profile/3715/18037/ 
170,Gylltur,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/4748/17296/,https://www.beeradvocate.com/beer/profile/4748/17296/ 
171,Royal Challenge Indian Premium Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/3081/9828/,https://www.beeradvocate.com/beer/profile/3081/9828/ 
172,Georgian Bay Dipper,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/10001/43246/,https://www.beeradvocate.com/beer/profile/10001/43246/ 
173,Hahn Premium,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/573/1532/,https://www.beeradvocate.com/beer/profile/573/1532/ 
174,Atlas Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/659/2859/,https://www.beeradvocate.com/beer/profile/659/2859/ 
175,Labatt Bleue Dry,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/478/1838/,https://www.beeradvocate.com/beer/profile/478/1838/ 
176,Lighthouse Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/4302/37207/,https://www.beeradvocate.com/beer/profile/4302/37207/ 
177,Summer Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/859/4955/,https://www.beeradvocate.com/beer/profile/859/4955/ 
178,Max,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1472/77497/,https://www.beeradvocate.com/beer/profile/1472/77497/ 
179,Myanmar Lager Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9369/28191/,https://www.beeradvocate.com/beer/profile/9369/28191/ 
180,Yarpivo Amber (Yantarnoye),American Adjunct Lager,https://www.beeradvocate.com/beer/profile/401/10083/,https://www.beeradvocate.com/beer/profile/401/10083/ 
181,Bohemian,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/13414/,https://www.beeradvocate.com/beer/profile/433/13414/ 
182,Kubuli,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2539/6899/,https://www.beeradvocate.com/beer/profile/2539/6899/ 
183,Thule Export Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/4748/25524/,https://www.beeradvocate.com/beer/profile/4748/25524/ 
184,Carling Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/90866/,https://www.beeradvocate.com/beer/profile/433/90866/ 
185,Dry Finish D,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1472/78000/,https://www.beeradvocate.com/beer/profile/1472/78000/ 
186,Meta Export Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/15527/35064/,https://www.beeradvocate.com/beer/profile/15527/35064/ 
187,Staggering Elk Organic Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/905/7166/,https://www.beeradvocate.com/beer/profile/905/7166/ 
188,Duff Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/725/53270/,https://www.beeradvocate.com/beer/profile/725/53270/ 
189,Joseph James Craft American Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/18990/66327/,https://www.beeradvocate.com/beer/profile/18990/66327/ 
190,Bia Ha Noi,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/16159/38458/,https://www.beeradvocate.com/beer/profile/16159/38458/ 
191,Blue Girl Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/874/19980/,https://www.beeradvocate.com/beer/profile/874/19980/ 
192,Kilikia,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/671/1833/,https://www.beeradvocate.com/beer/profile/671/1833/ 
193,Soberana Extra Fina,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/977/3119/,https://www.beeradvocate.com/beer/profile/977/3119/ 
194,Borsodi,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2209/9265/,https://www.beeradvocate.com/beer/profile/2209/9265/ 
195,Schooner,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/6994/8321/,https://www.beeradvocate.com/beer/profile/6994/8321/ 
196,Labatt Genuine Honey,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/478/24278/,https://www.beeradvocate.com/beer/profile/478/24278/ 
197,Key West Golden Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/161/29976/,https://www.beeradvocate.com/beer/profile/161/29976/ 
198,Labatt Genuine Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/478/1844/,https://www.beeradvocate.com/beer/profile/478/1844/ 
199,Boxer Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/435/66197/,https://www.beeradvocate.com/beer/profile/435/66197/ 
200,American,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/410/2712/,https://www.beeradvocate.com/beer/profile/410/2712/ 
201,Imperial,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1951/9486/,https://www.beeradvocate.com/beer/profile/1951/9486/ 
202,Pabst Genuine Draft,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/447/4063/,https://www.beeradvocate.com/beer/profile/447/4063/ 
203,Milwaukee Special Reserve Ice,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1422/9184/,https://www.beeradvocate.com/beer/profile/1422/9184/ 
204,Sakara Gold,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2430/16122/,https://www.beeradvocate.com/beer/profile/2430/16122/ 
205,Temple Bräu,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2243/5681/,https://www.beeradvocate.com/beer/profile/2243/5681/ 
206,Labatt Wildcat,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/478/1849/,https://www.beeradvocate.com/beer/profile/478/1849/ 
207,Northern Honey Brown Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/892/64326/,https://www.beeradvocate.com/beer/profile/892/64326/ 
208,Rhinelander,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/435/1363/,https://www.beeradvocate.com/beer/profile/435/1363/ 
209,Copper Bell Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/21092/70492/,https://www.beeradvocate.com/beer/profile/21092/70492/ 
210,Lucky Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/447/4976/,https://www.beeradvocate.com/beer/profile/447/4976/ 
211,Bali Hai Premium,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9275/16767/,https://www.beeradvocate.com/beer/profile/9275/16767/ 
212,Imperial Silver,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1491/47133/,https://www.beeradvocate.com/beer/profile/1491/47133/ 
213,Zubr Premium,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/3774/8232/,https://www.beeradvocate.com/beer/profile/3774/8232/ 
214,Poker,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/722/10038/,https://www.beeradvocate.com/beer/profile/722/10038/ 
215,Romulan Ale,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/92/4681/,https://www.beeradvocate.com/beer/profile/92/4681/ 
216,Ed Hardy Death Or Light Beer,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/11174/52819/,https://www.beeradvocate.com/beer/profile/11174/52819/ 
217,Brahma Extra,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2444/7366/,https://www.beeradvocate.com/beer/profile/2444/7366/ 
218,Fiji Bitter,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/353/1480/,https://www.beeradvocate.com/beer/profile/353/1480/ 
219,Two-One Niner Premium Pilsner,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/12985/106199/,https://www.beeradvocate.com/beer/profile/12985/106199/ 
220,Carlton Dry,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/353/47068/,https://www.beeradvocate.com/beer/profile/353/47068/ 
221,Bruvado,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/29811/81967/,https://www.beeradvocate.com/beer/profile/29811/81967/ 
222,Fix 1864 Spezial,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/402/11824/,https://www.beeradvocate.com/beer/profile/402/11824/ 
223,Beer 30,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1422/47924/,https://www.beeradvocate.com/beer/profile/1422/47924/ 
224,Safari Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/9263/16703/,https://www.beeradvocate.com/beer/profile/9263/16703/ 
225,Serramalte,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2479/62603/,https://www.beeradvocate.com/beer/profile/2479/62603/ 
226,Kingfisher Ultra,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/91/60331/,https://www.beeradvocate.com/beer/profile/91/60331/ 
227,Laker Ice Premium Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/416/8513/,https://www.beeradvocate.com/beer/profile/416/8513/ 
228,Black Horse,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/433/19845/,https://www.beeradvocate.com/beer/profile/433/19845/ 
229,American Lager,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/30416/119204/,https://www.beeradvocate.com/beer/profile/30416/119204/ 
230,Niki?ko Gold,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/1943/16848/,https://www.beeradvocate.com/beer/profile/1943/16848/ 
231,Red Stripe Bold,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/221/56794/,https://www.beeradvocate.com/beer/profile/221/56794/ 
232,Brewhouse Pilsener,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2014/27180/,https://www.beeradvocate.com/beer/profile/2014/27180/ 
233,KCCO,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/18134/119364/,https://www.beeradvocate.com/beer/profile/18134/119364/ 
234,Yanjing 11º Premium,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/713/33161/,https://www.beeradvocate.com/beer/profile/713/33161/ 
235,Rockdale Classic,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/782/272536/,https://www.beeradvocate.com/beer/profile/782/272536/ 
236,Quisqueya Extra,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/2349/22944/,https://www.beeradvocate.com/beer/profile/2349/22944/ 
237,Brahva,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/26390/71107/,https://www.beeradvocate.com/beer/profile/26390/71107/ 
238,Godfather,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/18118/64979/,https://www.beeradvocate.com/beer/profile/18118/64979/ 
